number,bestOf,title,live,releaseDate,guests,earwolfUrl
103,FALSE,These Times They Are A-Changin',FALSE,2011-05-15,"['Andy Daly', 'James Adomian', 'Nick Kroll', 'Paul F. Tompkins', 'Paul Scheer', 'Reggie Watts', 'Tig Notaro']",https://www.earwolf.com/episode/these-times-they-are-a-changin/
102,FALSE,Behind the Music,FALSE,2011-05-15,"['Tim Heidecker', 'Neil Hamburger']",https://www.earwolf.com/episode/behind-the-music/
101,FALSE,Booked It!,FALSE,2011-04-18,"['Casey Wilson', 'Joe Lo Truglio', 'Matt Besser']",https://www.earwolf.com/episode/booked-it/
100,FALSE,The Big One-Oh-Oh,FALSE,2011-04-11,"['Matthew Sweet', 'Susanna Hoffs', 'Rob Huebel', 'Thomas Lennon', 'Doug Benson']",https://www.earwolf.com/episode/the-big-one-oh-oh/
99,FALSE,Somethin' for Daddy!,FALSE,2011-04-04,"['Patton Oswalt', 'Andy Daly']",https://www.earwolf.com/episode/somethin-for-daddy/
98,FALSE,A Worthy Uhhh,FALSE,2011-03-28,"['Adam Scott', 'James Adomian']",https://www.earwolf.com/episode/a-worthy-uhhh/
97,FALSE,Can I Catch a Ride?,FALSE,2011-03-21,"['Jon Hamm', 'Seth Morris']",https://www.earwolf.com/episode/can-i-catch-a-ride/
96,FALSE,Live from SXSW!,FALSE,2011-03-14,"['Paul Reubens', 'Dave Foley', 'Thomas Lennon']",https://www.earwolf.com/episode/live-from-sxsw/
95,FALSE,Phishing for Compliments,FALSE,2011-03-07,"['Harris Wittels', 'Natasha Leggero', 'Matt Besser']",https://www.earwolf.com/episode/phishing-for-compliments/
94,FALSE,Dip Didda Dip Dow!,FALSE,2011-02-28,"['Andy Daly', 'Ben Schwartz']",https://www.earwolf.com/episode/dip-didda-dip-dow/
93,FALSE,And The Oscar Goes To...,FALSE,2011-02-21,"['James Adomian', 'Reggie Watts']",https://www.earwolf.com/episode/and-the-oscar-goes-to/
92,FALSE,How's Your Boner?,FALSE,2011-02-13,"['Andy Richter', 'Jessica St. Clair']",https://www.earwolf.com/episode/hows-your-boner/
91,FALSE,Garry Marshall Presents,FALSE,2011-02-07,"['Weird Al Yankovic', 'Tom Scharpling', 'Paul F. Tompkins']",https://www.earwolf.com/episode/garry-marshall-presents/
90,FALSE,Is This Sexual Harassment?,FALSE,2011-01-30,"['Michael Gladis', 'Maria Thayer', 'Brett Gelman']",https://www.earwolf.com/episode/is-this-sexual-harassment/
89,FALSE,Great Big Hill of Hope,FALSE,2011-01-23,"['Nick Kroll', 'Harris Wittels']",https://www.earwolf.com/episode/great-big-hill-of-hope/
88,FALSE,Impression Off,FALSE,2011-01-17,"['Chris Hardwick', 'Matt Braunger']",https://www.earwolf.com/episode/impression-off/
87,FALSE,Droppin' Wallets!,FALSE,2011-01-10,"['Chelsea Peretti', 'Nick Thune']",https://www.earwolf.com/episode/droppin-wallets/
86,FALSE,The New Year Attack of 2011,FALSE,2011-01-02,"['Patton Oswalt', 'Rob Huebel']",https://www.earwolf.com/episode/the-new-year-attack-of-2011/
2010,TRUE,The Best of 2010,FALSE,2010-12-26,"['Andy Daly', 'Brett Gelman', 'James Adomian', 'Jon Daly', 'Nick Kroll', 'Reggie Watts', 'Seth Morris', 'Thomas Lennon', 'Tig Notaro']",https://www.earwolf.com/episode/the-best-of-2010/
85,FALSE,That's One Way of Doing It,FALSE,2010-12-20,"['Colin Hanks', 'Andy Daly', 'Nick Kroll', 'Brett Gelman', 'Neil Campbell', 'Paul F. Tompkins', 'Seth Morris']",https://www.earwolf.com/episode/thats-one-way-of-doing-it/
84,FALSE,Impotent Teamsters Unite,FALSE,2010-12-12,"['Eddie Pepitone', 'Harris Wittels', 'Reggie Watts']",https://www.earwolf.com/episode/impotent-teamsters-unite/
83,FALSE,Family Matters,FALSE,2010-12-05,"['Michael Ian Black', 'Seth Morris']",https://www.earwolf.com/episode/family-matters/
82,FALSE,Dammit That Was a Hot Jam,FALSE,2010-11-27,"['Kevin Nealon', 'Sarah Silverman', 'Tig Notaro', 'Jon Daly', 'Jerry Minor', 'Miles Archer']",https://www.earwolf.com/episode/dammit-that-was-a-hot-jam/
81,FALSE,Todd Barry Vs. Borders,FALSE,2010-11-23,"['Todd Barry', 'Neil Campbell', 'Paul Rust']",https://www.earwolf.com/episode/todd-barry-vs-borders/
80,FALSE,Enigma Force Five Reunion,FALSE,2010-11-15,"['Adam Scott', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/enigma-force-five-reunion/
79,FALSE,Who'd Fuck Tom Brady?,FALSE,2010-11-09,"['Eugene Mirman', 'Jackie Clarke', 'Mookie Blaiklock']",https://www.earwolf.com/episode/whod-fuck-tom-brady/
78,FALSE,Poundin' Puss in Heaven,FALSE,2010-10-31,"['Doug Benson', 'John Gemberling']",https://www.earwolf.com/episode/poundin-puss-in-heaven/
77,FALSE,Crappy Howl-o-ween!,FALSE,2010-10-26,"['Allan McLeod', 'Brett Gelman', 'Jerry Minor', 'Jon Daly', 'Miles Archer', 'Nick Wiger']",https://www.earwolf.com/episode/crappy-howl-o-ween/
76.5,FALSE,Don't Cry Rolling Skate Train,FALSE,2010-10-19,"['Zach Galifianakis', 'Paul F. Tompkins', 'Dillon Campbell']",https://www.earwolf.com/episode/dont-cry-rolling-skate-train/
76,FALSE,"Can He Sing, Jeremy Piven?",FALSE,2010-10-13,"['Zach Galifianakis', 'Paul F. Tompkins', 'Dillon Campbell']",https://www.earwolf.com/episode/can-he-sing-jeremy-piven/
75,FALSE,The Farting Fuck Faces,FALSE,2010-10-12,"['Mike Birbiglia', 'Henry Phillips', 'Matt Besser']",https://www.earwolf.com/episode/the-farting-fuck-faces/
74,FALSE,Introducing Rocky!,FALSE,2010-10-06,"['Andy Daly', 'Jason Mantzoukas']",https://www.earwolf.com/episode/introducing-rocky/
73,FALSE,Featuring Betty White!,FALSE,2010-09-29,"['Nick Swardson', 'Jon Daly']",https://www.earwolf.com/episode/featuring-betty-white/
72,FALSE,History in the Making,FALSE,2010-09-22,"['Andy Dick', 'Janeane Garofalo', 'James Adomian']",https://www.earwolf.com/episode/history-in-the-making/
71,FALSE,Comedy Death Scott,FALSE,2010-09-15,"['Nick Kroll', 'Paul Scheer']",https://www.earwolf.com/episode/comedy-death-scott/
70,FALSE,Rock 'n Roll Dreams,FALSE,2010-09-08,"['Aimee Mann', 'Jon Wurster', 'Paul F. Tompkins', 'Ted Leo']",https://www.earwolf.com/episode/rock-n-roll-dreams/
69,FALSE,I Am Not Food,FALSE,2010-09-01,"['Kumail Nanjiani', 'Loch and Key', 'Thomas Lennon']",https://www.earwolf.com/episode/i-am-not-food/
68,FALSE,Live from LA it's Comedy Bang Bang!,FALSE,2010-08-26,"['Fred Armisen', 'Howard Kremer', 'Trainwreck']",https://www.earwolf.com/episode/live-from-la-its-comedy-bang-bang/
67,FALSE,What Happens In Vegas,FALSE,2010-08-19,"['Rob Corddry', 'Lake Bell', 'Paul F. Tompkins']",https://www.earwolf.com/episode/what-happens-in-vegas/
66.5,FALSE,Cool Whip Play Challenge,FALSE,2010-08-16,"['Bob Odenkirk', 'Brett Gelman']",https://www.earwolf.com/episode/cool-whip-play-challenge/
66,FALSE,Where Do Babies Come From?,FALSE,2010-08-12,['Bob Odenkirk'],https://www.earwolf.com/episode/where-do-babies-come-from/
65,FALSE,Welcome to Earwolf!,FALSE,2010-08-05,"['Jason Sklar', 'Randy Sklar', 'Seth Morris']",https://www.earwolf.com/episode/welcome-to-earwolf/
64,FALSE,Harrison Ford Approved,FALSE,2010-07-30,"['Sarah Silverman', 'Mary Lynn Rajskub', 'James Adomian']",https://www.earwolf.com/episode/harrison-ford-approved/
63,FALSE,Harry's World: Mad Men,FALSE,2010-07-23,"['Jon Hamm', 'Rich Sommer', 'David Koechner']",https://www.earwolf.com/episode/harrys-world-mad-men/
62,FALSE,Serious or Sarcastic?,FALSE,2010-07-16,"['Andy Richter', 'Paul F. Tompkins', ""Don't Stop Or We'll Die"", 'Matt Besser']",https://www.earwolf.com/episode/serious-or-sarcastic/
61,FALSE,Palin 2012,FALSE,2010-07-09,"['Jimmy Pardo', 'Rory Scovel']",https://www.earwolf.com/episode/palin-2012/
60,FALSE,Now Hiring Interns!,FALSE,2010-07-03,"['Donald Glover', 'Brendon Walsh', 'Jessica St. Clair']",https://www.earwolf.com/episode/now-hiring-interns/
59,FALSE,Free Subarus for Moms!,FALSE,2010-06-25,"['Andy Daly', 'Paul F. Tompkins', 'Todd Glass']",https://www.earwolf.com/episode/free-subarus-for-moms/
58,FALSE,I Want It That Way,FALSE,2010-06-19,"['Rob Huebel', 'Steel Panther']",https://www.earwolf.com/episode/i-want-it-that-way/
57,FALSE,"A Buttery, Juicy Episode",FALSE,2010-06-11,"['Brian Posehn', 'James Adomian']",https://www.earwolf.com/episode/a-buttery-juicy-episode/
56,FALSE,Is Dave Foley Here?,FALSE,2010-06-04,"['David Anthony Higgins', 'Paul F. Tompkins']",https://www.earwolf.com/episode/is-dave-foley-here/
55,FALSE,Go Rent Delgo!,FALSE,2010-05-28,"['Natasha Leggero', 'Jason Mantzoukas', 'Seth Morris']",https://www.earwolf.com/episode/go-rent-delgo/
54,FALSE,The Wacky Ding Dongs,FALSE,2010-05-21,"['Marc Maron', 'Birthday Boys']",https://www.earwolf.com/episode/the-wacky-ding-dongs/
53,FALSE,A Cover of a Parody,FALSE,2010-05-14,"['Weird Al Yankovic', 'Garfunkel & Oates']",https://www.earwolf.com/episode/a-cover-of-a-parody/
51.5,FALSE,The Party's Still Raging,FALSE,2010-04-30,"['Rich Fulcher', 'Thomas Lennon', 'Nick Kroll', 'Tig Notaro', 'James Adomian', 'Seth Morris', 'Jerry Minor']",https://www.earwolf.com/episode/the-partys-still-raging/
51,FALSE,One Year Anniversary Party,FALSE,2010-04-30,"['Tig Notaro', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/one-year-anniversary-party/
50,FALSE,A Thrilling Hour or So,FALSE,2010-04-23,"['Paul Gilmartin', 'Mookie Blaiklock']",https://www.earwolf.com/episode/a-thrilling-hour-or-so/
49,FALSE,Family Counseling,FALSE,2010-04-16,"['Adam Scott', 'Matt Walsh', 'June Diane Raphael', 'Chris Fairbanks', 'James Pumphrey']",https://www.earwolf.com/episode/family-counseling/
48,FALSE,In the Thicke of the Night,FALSE,2010-04-09,"['Paul Scheer', 'Jason Sklar', 'Randy Sklar']",https://www.earwolf.com/episode/in-the-thicke-of-the-night/
47,FALSE,Happy Chap,FALSE,2010-04-02,"['Greg Proops', 'Jon Daly']",https://www.earwolf.com/episode/happy-chap/
46,FALSE,Curb Your Suicide Attempts,FALSE,2010-03-26,"['Ben Stiller', 'Jeff Garlin', 'Andy Daly', 'Paul F. Tompkins']",https://www.earwolf.com/episode/curb-your-suicide-attempts/
45,FALSE,Cyberthug Take Over Pt Three,FALSE,2010-03-19,"['Craig Robinson', 'Brandon Johnson', 'Dave Sitek', 'James Adomian', 'Jerry Minor']",https://www.earwolf.com/episode/cyberthug-take-over-pt-three/
44,FALSE,We Got a Caller on the Line,FALSE,2010-03-12,"['Jason Woliner', 'Nick Kroll', 'Paul F. Tompkins']",https://www.earwolf.com/episode/we-got-a-caller-on-the-line/
43,FALSE,Good One!,FALSE,2010-03-05,"['Casey Wilson', 'Rory Scovel', 'Tig Notaro']",https://www.earwolf.com/episode/good-one/
42,FALSE,Winter Olympic Fever: Deux!,FALSE,2010-02-26,"['Matt Walsh', 'Nick Thune', 'Danielle Schneider', 'Ian Roberts', 'James Pumphrey']",https://www.earwolf.com/episode/winter-olympic-fever-deux/
41,FALSE,Winter Olympic Fever,FALSE,2010-02-19,"['Aimee Mann', 'Drew Droege', 'Kumail Nanjiani']",https://www.earwolf.com/episode/winter-olympic-fever/
40,FALSE,Happy Valentines Day,FALSE,2010-02-12,"['Doug Benson', 'Harris Wittels', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/happy-valentines-day/
39,FALSE,The Premiere of Bob Ducca,FALSE,2010-02-05,"['Seth Morris', 'Brendon Walsh', 'Garfunkel & Oates']",https://www.earwolf.com/episode/the-premiere-of-bob-ducca/
38,FALSE,Paul F. Tompkins Steps In,FALSE,2010-01-29,"['Kaitlin Olson', 'Jeremy Carter', 'Mark McConville', 'Matt Gourley', 'Paul F. Tompkins']",https://www.earwolf.com/episode/paul-f-tompkins-steps-in/
37,FALSE,Exclusive Prince Interview,FALSE,2010-01-22,"['Sarah Silverman', 'Todd Glass', 'Hannibal Buress']",https://www.earwolf.com/episode/exclusive-prince-interview/
36,FALSE,Another Cyberthug Take-Over,FALSE,2010-01-15,"['Jerry Minor', 'Matt Besser', 'Miles Archer']",https://www.earwolf.com/episode/another-cyberthug-take-over/
35,FALSE,And a Happy New Year!,FALSE,2010-01-08,"['Patton Oswalt', 'Thomas Lennon', 'Brett Gelman']",https://www.earwolf.com/episode/and-a-happy-new-year/
2009,TRUE,The Best of 2009,FALSE,2009-12-27,"['Nick Kroll', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/the-best-of-2009/
34,FALSE,Have a Merry Christmas...,FALSE,2009-12-18,"['Jon Hamm', 'Doug Benson', 'Nick Kroll', 'Kulap Vilaysack', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/have-a-merry-christmas/
33,FALSE,Welcome to Jamrock,FALSE,2009-12-11,"['Kyle Kinane', 'Paul F. Tompkins']",https://www.earwolf.com/episode/welcome-to-jamrock/
32,FALSE,Raaaaaaaandy!,FALSE,2009-12-04,"['Aziz Ansari', 'Brendon Small', 'Hal Rudnick']",https://www.earwolf.com/episode/raaaaaaaandy/
31,FALSE,Happy Black Friday!,FALSE,2009-11-27,"['Michael Cera', 'Jimmy Pardo', 'Harris Wittels', 'Nick Kroll', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/happy-black-friday/
30,FALSE,Yerr An Egghead!,FALSE,2009-11-20,"['Dave Holmes', 'Matt Walsh', 'Howard Kremer']",https://www.earwolf.com/episode/yerr-an-egghead/
29,FALSE,Introducing Huell Howser,FALSE,2009-11-13,"['Ben Schwartz', 'Chip Pope', 'James Adomian']",https://www.earwolf.com/episode/introducing-huell-howser/
28,FALSE,Did Somebody Sit on a Duck?,FALSE,2009-11-06,"['Todd Glass', 'Paul F. Tompkins', 'Jon Daly']",https://www.earwolf.com/episode/did-somebody-sit-on-a-duck/
27,FALSE,A Cyberthug Take-Over!,FALSE,2009-10-30,"[""Jerry O'Connell"", 'Nick Kroll', 'Jerry Minor', 'Miles Archer']",https://www.earwolf.com/episode/a-cyberthug-take-over/
26,FALSE,What Do You Say to Your Dog?,FALSE,2009-10-23,"['Sarah Silverman', 'Andy Richter']",https://www.earwolf.com/episode/what-do-you-say-to-your-dog/
25,FALSE,We're Down for Whatewers,FALSE,2009-10-16,"['Brent Weinbach', ""Mike O'Connell"", 'Neil Hamburger']",https://www.earwolf.com/episode/were-down-for-whatewers/
24,FALSE,No Such Thing as Shirter!,FALSE,2009-10-09,"['Nick Swardson', 'Matt Walsh', 'Paul F. Tompkins', 'James Adomian']",https://www.earwolf.com/episode/no-such-thing-as-shirter/
23,FALSE,Guest Host Paul F. Tompkins,FALSE,2009-10-02,"['Weird Al Yankovic', 'Paul F. Tompkins', 'Tig Notaro']",https://www.earwolf.com/episode/guest-host-paul-f-tompkins/
22,FALSE,Yet Another Pardo-sode,FALSE,2009-09-25,"['Jimmy Pardo', 'Dana Gould', 'Doug Benson', 'Matt Belknap', 'Pat Francis']",https://www.earwolf.com/episode/yet-another-pardo-sode/
21,FALSE,Morning Becomes Oddly Racist,FALSE,2009-09-18,"['Charlyne Yi', 'Chris Hardwick', 'Seth Morris']",https://www.earwolf.com/episode/morning-becomes-oddly-racist/
20,FALSE,World Premiere of Tangelo,FALSE,2009-09-11,"['Mary Lynn Rajskub', 'Reggie Watts', 'Rory Scovel']",https://www.earwolf.com/episode/world-premiere-of-tangelo/
19,FALSE,SNL Reunion,FALSE,2009-09-04,"['Kevin Nealon', 'Laraine Newman', 'Casey Wilson']",https://www.earwolf.com/episode/snl-reunion/
18,FALSE,Poppin' Bottles,FALSE,2009-08-28,"['Andy Kindler', 'Brendon Walsh', 'Jerry Minor']",https://www.earwolf.com/episode/poppin-bottles/
17,FALSE,Live from Downtown Franklin,FALSE,2009-08-21,"['Matt Walsh', 'Thomas Lennon', 'Matt Braunger']",https://www.earwolf.com/episode/live-from-downtown-franklin/
16,FALSE,Bob Odenkirk's Death Bed,FALSE,2009-08-14,"['Andy Dick', 'Bob Odenkirk', 'Chelsea Peretti']",https://www.earwolf.com/episode/bob-odenkirks-death-bed/
15,FALSE,Four Douche Episode,FALSE,2009-08-07,"['Steve Agee', 'Natasha Leggero', 'Matt Besser']",https://www.earwolf.com/episode/four-douche-episode/
14,FALSE,An Old Fashioned Dinner,FALSE,2009-07-31,"['Zach Galifianakis', 'Andy Samberg', 'Andy Daly', 'Doug Benson']",https://www.earwolf.com/episode/an-old-fashioned-dinner/
13,FALSE,Jimmy Pardo's Back,FALSE,2009-07-24,"['Jimmy Pardo', 'Jason Nash', 'Jimmy Dore', 'Doug Benson', 'Paul F. Tompkins']",https://www.earwolf.com/episode/jimmy-pardos-back/
12,FALSE,The Baby's Sunglasses,FALSE,2009-07-17,"['Jon Hamm', 'Nick Kroll', 'Howard Kremer']",https://www.earwolf.com/episode/the-babys-sunglasses/
11,FALSE,Birthday Checks!,FALSE,2009-07-10,"['Rob Huebel', 'Jason Sklar', 'Randy Sklar', 'Doug Benson']",https://www.earwolf.com/episode/birthday-checks/
10,FALSE,Comedy Vs. Music,FALSE,2009-07-03,"['Aimee Mann', 'Morgan Murphy', 'Seth Morris', 'Doug Benson']",https://www.earwolf.com/episode/comedy-vs-music/
9,FALSE,R.I.P. Michael Jackson,FALSE,2009-06-26,"['Dax Shepard', 'Chip Pope', 'Neil Hamburger', 'Paul F. Tompkins']",https://www.earwolf.com/episode/rip-michael-jackson/
8,FALSE,The New Doctor Demento,FALSE,2009-06-19,"['Weird Al Yankovic', 'Paul Scheer', 'Doug Benson']",https://www.earwolf.com/episode/the-new-doctor-demento/
7,FALSE,Double Co-Hosts,FALSE,2009-06-05,"['Paul F. Tompkins', 'Paul Rust', 'Jason Sklar', 'Randy Sklar', 'Doug Benson']",https://www.earwolf.com/episode/double-co-hosts/
6,FALSE,Doing Laundry with Sarah,FALSE,2009-06-05,"['Sarah Silverman', 'Doug Benson', 'Brett Gelman', 'Howard Kremer']",https://www.earwolf.com/episode/doing-laundry-with-sarah/
5,FALSE,Guest Host Jimmy Pardo,FALSE,2009-05-29,"['Paul Gilmartin', 'Maria Bamford', 'Garfunkel & Oates', 'Matt Belknap', 'Pat Francis', 'Doug Benson']",https://www.earwolf.com/episode/guest-host-jimmy-pardo/
4,FALSE,Special Nerdist Edition,FALSE,2009-05-22,"['Chris Hardwick', 'Matt Mira', 'Mike Phirman', 'Doug Benson']",https://www.earwolf.com/episode/special-nerdist-edition/
3,FALSE,"Never Date a ""Brown""",FALSE,2009-05-15,"['Greg Behrendt', 'Jackie Clarke', 'Nick Thune']",https://www.earwolf.com/episode/never-date-a-brown/
2,FALSE,Reggaeton Soundboard,FALSE,2009-05-08,"['Aziz Ansari', 'Kevin Nealon', 'Doug Benson']",https://www.earwolf.com/episode/reggaeton-soundboard/
1,FALSE,Welcome to Comedy Bang Bang,FALSE,2009-05-01,"['Rob Huebel', 'Thomas Lennon', 'Doug Benson']",https://www.earwolf.com/episode/welcome-to-comedy-bang-bang/
